xmlns:cpt=http://iri.columbia.edu/CPT/v10/
xmlns:cf=http://cf-pcmdi.llnl.gov/documents/cf-conventions/1.4/
cpt:nfields=1
cpt:field=prcp, cpt:T=2002-12-12, cpt:nrow=12, cpt:ncol=21, cpt:row=Y, cpt:col=X, cpt:units=mm/hr, cf:standard_name=precipitation_amount, cpt:missing=-9999.
	      142.625	      142.875	      143.125	      143.375	      143.625	      143.875	      144.125	      144.375	      144.625	      144.875	      145.125	      145.375	      145.625	      145.875	      146.125	      146.375	      146.625	      146.875	      147.125	      147.375	      147.625
       10.625	 0.117593    	 0.115741    	 0.188542    	 0.223611    	 0.434722    	 0.623611    	 0.840625    	  1.05231    	  1.32743    	  1.70231    	  2.12732    	  2.44931    	  2.66157    	  2.77292    	  2.92917    	  2.88681    	  2.80833    	  2.77315    	  2.70764    	  2.59444    	  2.46319    
       10.375	 8.090279E-02	 8.506946E-02	 0.115885    	 0.175694    	 0.353125    	 0.599306    	 0.815885    	  1.08681    	  1.31224    	  1.63993    	  2.04861    	  2.70807    	  3.13924    	  3.03125    	  2.92778    	  2.73125    	  2.66007    	  2.65903    	  2.45599    	  2.36146    	  2.19167    
       10.125	 0.166204    	 0.176389    	 0.181597    	 0.361574    	 0.463542    	 0.859722    	  1.12986    	  1.45093    	  1.77674    	  2.08657    	  2.56528    	  3.41285    	  4.26435    	  4.48403    	  4.29213    	  4.16528    	  4.00417    	  3.59491    	  3.42535    	  3.18241    	  3.16875    
        9.875	 0.150000    	 0.178125    	 0.175260    	 0.262847    	 0.389584    	 0.622222    	 0.771875    	  1.07188    	  1.28802    	  1.52535    	  1.83576    	  2.46667    	  3.08785    	  3.40729    	  3.67743    	  3.50651    	  3.63924    	  3.67431    	  3.61979    	  3.52257    	  3.62135    
        9.625	 0.132407    	 0.183796    	 0.152778    	 0.233796    	 0.282986    	 0.459259    	 0.541320    	 0.732870    	 0.913542    	  1.08333    	  1.18148    	  1.44514    	  1.76296    	  1.90868    	  2.21111    	  2.14306    	  2.24306    	  2.20278    	  2.24514    	  2.37870    	  2.62569    
        9.375	 0.135648    	 0.130093    	 0.143403    	 0.152315    	 0.185764    	 0.323611    	 0.345139    	 0.444907    	 0.550694    	 0.650000    	 0.706019    	 0.624306    	 0.618518    	 0.722222    	 0.862963    	 0.980208    	  1.13380    	  1.11713    	  1.23264    	  1.42963    	  1.66806    
        9.125	 5.763889E-02	 7.500000E-02	 5.937500E-02	 8.090278E-02	 7.552083E-02	 8.506945E-02	 0.107292    	 0.153472    	 0.194271    	 0.234375    	 0.241319    	 0.245833    	 0.269444    	 0.378906    	 0.462153    	 0.535677    	 0.688889    	 0.643403    	 0.658854    	 0.650347    	 0.620313    
cpt:field=prcp, cpt:T=2005-12-12, cpt:nrow=12, cpt:ncol=21, cpt:row=Y, cpt:col=X, cpt:units=mm/hr, cf:standard_name=precipitation_amount, cpt:missing=-9999.
	      142.625	      142.875	      143.125	      143.375	      143.625	      143.875	      144.125	      144.375	      144.625	      144.875	      145.125	      145.375	      145.625	      145.875	      146.125	      146.375	      146.625	      146.875	      147.125	      147.375	      147.625
       11.875	 3.240740E-02	 3.564814E-02	 1.597222E-02	 1.018519E-02	 4.166667E-03	 6.018519E-03	 5.902779E-03	 9.259259E-03	 7.986112E-03	 2.777778E-03	 2.777778E-03	 1.388889E-03	 1.388889E-03	 3.472222E-04	 4.629630E-04	 0.000000E+00	 0.000000E+00	 0.000000E+00	 0.000000E+00	 0.000000E+00	 0.000000E+00
